Id,PostId,Score,CreationDate,UserId
53722,46925,0,2019-03-08T15:10:08.010,63544
53725,46925,0,2019-03-08T15:21:21.187,66782
53785,46929,0,2019-03-09T10:02:06.777,68692
53807,46929,0,2019-03-09T16:24:02.140,41771
54155,46929,0,2019-03-14T08:53:42.090,68692
53716,46931,1,2019-03-08T14:05:19.317,61756
53717,46931,0,2019-03-08T14:08:37.487,61756
53718,46931,1,2019-03-08T14:10:52.490,68230
53719,46931,0,2019-03-08T14:14:22.870,61756
53729,46931,0,2019-03-08T16:11:47.277,68230
53761,46931,0,2019-03-09T02:38:25.677,61756
53772,46935,0,2019-03-09T05:51:53.737,69133
53824,46941,0,2019-03-09T22:11:34.660,21
53830,46943,0,2019-03-10T02:55:33.417,35644
54403,46945,0,2019-03-17T00:55:29.143,59087
53731,46947,0,2019-03-08T16:33:49.150,69152
53732,46947,0,2019-03-08T16:35:45.143,68230
53733,46947,0,2019-03-08T16:50:00.143,68230
53734,46947,0,2019-03-08T17:00:34.493,69152
53735,46947,0,2019-03-08T17:02:10.937,69152
53737,46947,0,2019-03-08T17:13:16.900,68230
53738,46947,0,2019-03-08T17:22:21.723,69152
53739,46947,0,2019-03-08T17:22:49.627,69152
53740,46947,0,2019-03-08T17:29:32.347,68230
53742,46947,0,2019-03-08T17:41:54.493,69152
53743,46947,0,2019-03-08T17:50:28.190,68230
53754,46947,0,2019-03-08T21:53:38.403,69152
53765,46948,0,2019-03-09T02:46:40.567,61756
53764,46949,0,2019-03-09T02:45:34.313,61756
53803,46949,0,2019-03-09T15:57:42.897,1330
53994,46949,0,2019-03-12T10:29:55.277,61756
53769,46951,0,2019-03-09T04:49:43.827,68954
53771,46951,0,2019-03-09T05:21:58.153,68954
53749,46958,1,2019-03-08T19:09:44.500,69155
53751,46958,0,2019-03-08T19:12:57.710,69155
69357,46958,0,2019-12-04T08:14:52.237,85398
53760,46960,0,2019-03-09T02:24:47.850,69163
53789,46960,0,2019-03-09T12:01:00.107,45264
53852,46964,1,2019-03-10T10:42:07.640,69151
53793,46975,0,2019-03-09T14:01:43.653,50146
53795,46975,0,2019-03-09T14:54:46.983,47371
53859,46975,0,2019-03-10T13:19:28.670,50146
53863,46975,0,2019-03-10T15:26:51.283,47371
53864,46975,0,2019-03-10T15:42:49.773,50146
53865,46975,0,2019-03-10T16:18:00.210,47371
53939,46975,0,2019-03-11T17:37:10.213,50146
53796,46988,0,2019-03-09T15:00:57.627,68783
53799,46988,0,2019-03-09T15:14:39.980,68230
114578,46989,0,2022-08-06T01:07:21.100,8752
88507,46991,0,2020-10-22T15:08:04.637,73734
88512,46991,0,2020-10-22T16:40:20.457,67328
88527,46991,0,2020-10-23T10:30:53.967,73734
88529,46991,0,2020-10-23T11:58:19.463,67328
53846,46997,0,2019-03-10T08:38:29.957,69194
53856,46997,0,2019-03-10T12:54:28.010,62097
53957,46999,0,2019-03-09T21:42:06.770,69214
53958,46999,0,2019-03-10T11:32:09.010,15927
53832,47007,0,2019-03-10T04:02:19.260,61756
53993,47007,0,2019-03-12T10:28:32.850,61756
53831,47009,0,2019-03-10T03:58:02.227,61756
80293,47013,0,2020-06-09T12:22:56.247,91688
80294,47013,1,2020-06-09T13:01:11.107,67328
53829,47014,0,2019-03-10T02:53:02.343,35644
53913,47020,0,2019-03-11T13:12:50.070,61756
53925,47020,0,2019-03-11T14:34:35.003,65323
53927,47020,0,2019-03-11T14:38:51.290,65323
53931,47020,0,2019-03-11T15:12:52.513,61756
53933,47020,0,2019-03-11T15:39:18.747,65323
53934,47020,0,2019-03-11T15:40:57.850,65323
53965,47020,0,2019-03-12T02:41:38.730,61756
53834,47022,0,2019-03-10T06:36:26.120,41771
53837,47022,0,2019-03-10T06:44:47.693,59087
53838,47022,0,2019-03-10T06:51:49.417,41771
53839,47022,0,2019-03-10T06:53:42.603,59087
53841,47022,0,2019-03-10T06:57:02.700,41771
53842,47022,0,2019-03-10T06:58:36.607,59087
53843,47022,0,2019-03-10T06:59:04.687,59087
72604,47024,0,2020-01-30T17:24:24.440,84461
82452,47024,2,2020-07-17T17:24:12.207,67328
108686,47024,0,2021-12-30T06:32:34.230,119921
53855,47025,0,2019-03-10T11:42:02.227,15927
53892,47030,0,2019-03-11T01:40:15.167,69226
84521,47031,1,2020-08-24T17:39:43.910,103786
84555,47031,1,2020-08-25T07:07:13.437,67328
113951,47031,0,2022-07-10T06:37:36.143,108053
53891,47033,1,2019-03-11T01:37:39.413,69226
53860,47037,0,2019-03-10T13:35:18.353,59488
53861,47037,1,2019-03-10T13:36:53.263,68230
53868,47038,0,2019-03-10T17:05:01.463,55122
53871,47038,0,2019-03-10T17:38:11.767,69249
53881,47038,0,2019-03-10T19:09:30.937,55122
53886,47038,0,2019-03-10T20:40:09.460,69249
90194,47039,1,2020-11-30T18:01:15.450,29781
53870,47042,0,2019-03-10T17:18:03.943,69356
53879,47042,0,2019-03-10T18:49:15.703,31086
53869,47043,0,2019-03-10T17:05:27.877,14518
53889,47043,0,2019-03-10T22:20:12.747,29169
53898,47043,0,2019-03-11T03:58:36.460,69257
53887,47048,1,2019-03-10T22:18:08.823,29169
53952,47048,0,2019-03-11T22:36:48.883,54252
63030,47048,0,2019-08-10T10:26:41.190,201
53989,47051,0,2019-03-12T10:15:57.303,44965
53915,47052,0,2019-03-11T13:20:06.420,69249
53895,47056,3,2019-03-11T03:14:20.383,23305
53896,47056,0,2019-03-11T03:37:41.983,69275
53897,47056,0,2019-03-11T03:54:21.750,69275
53901,47057,0,2019-03-11T08:33:21.710,41771
54134,47057,0,2019-03-14T01:37:48.610,30864
55064,47064,0,2019-03-27T01:09:42.503,62846
53899,47066,1,2019-03-11T08:20:05.923,53479
53941,47066,0,2019-03-11T17:38:40.477,67328
53945,47066,1,2019-03-11T18:34:08.890,836
53946,47066,1,2019-03-11T18:44:30.183,67328
53990,47066,0,2019-03-12T10:19:43.500,44965
53991,47066,1,2019-03-12T10:21:37.373,836
53992,47066,0,2019-03-12T10:27:54.600,44965
53995,47066,1,2019-03-12T10:31:13.303,836
53903,47069,0,2019-03-11T10:18:49.063,41771
53906,47069,0,2019-03-11T10:53:26.413,69294
53905,47071,0,2019-03-11T10:40:17.850,60292
62903,47072,0,2019-08-08T16:04:22.543,69646
53907,47073,2,2019-03-11T11:04:45.723,45166
88436,47073,0,2020-10-21T04:44:34.883,33885
53949,47074,0,2019-03-11T20:37:01.237,54205
54240,47074,0,2019-03-15T03:39:48.787,68491
54263,47074,0,2019-03-15T13:07:45.127,54252
53914,47076,0,2019-03-11T13:16:16.483,64651
53923,47077,0,2019-03-11T14:18:32.257,62069
53981,47078,1,2019-03-12T09:12:30.060,66117
54044,47078,0,2019-03-12T20:02:24.617,47832
54046,47078,1,2019-03-12T20:07:09.703,67328
54226,47078,1,2019-03-14T19:26:25.953,47832
54227,47078,0,2019-03-14T19:38:03.303,47832
54228,47078,0,2019-03-14T19:44:58.803,67328
53909,47079,0,2019-03-11T11:15:52.253,69294
53982,47081,0,2019-03-12T09:12:55.623,66117
53986,47086,0,2019-03-12T09:44:34.050,67328
53999,47086,0,2019-03-12T11:36:49.323,42918
54000,47086,0,2019-03-12T11:41:45.507,67328
54001,47086,0,2019-03-12T11:59:50.040,42918
54002,47086,0,2019-03-12T12:07:39.620,67328
53922,47087,0,2019-03-11T14:17:28.420,62069
53930,47087,0,2019-03-11T15:06:55.043,57917
54963,47090,0,2019-03-25T14:41:39.053,70177
110328,47090,0,2022-02-21T01:55:41.653,130405
54413,47091,0,2019-03-17T04:12:37.843,69248
54414,47091,0,2019-03-17T04:33:25.037,69248
54441,47091,0,2019-03-17T13:55:23.790,45264
53938,47095,0,2019-03-11T17:21:50.493,57917
60626,47095,0,2019-07-03T19:23:02.137,55122
53935,47100,0,2019-03-11T16:42:02.897,68154
53936,47100,0,2019-03-11T16:43:48.983,54205
53943,47101,0,2019-03-11T18:11:09.970,69315
53944,47101,0,2019-03-11T18:26:59.687,54205
54015,47101,0,2019-03-12T14:08:35.793,69315
53954,47102,0,2019-03-12T00:31:23.237,67437
53963,47102,0,2019-03-12T00:48:07.317,67437
53998,47102,0,2019-03-12T11:29:53.160,45264
53947,47109,0,2019-03-11T20:26:34.737,68440
53948,47109,0,2019-03-11T20:31:02.657,52291
53950,47109,0,2019-03-11T20:44:20.007,68440
53951,47109,0,2019-03-11T21:07:34.837,52291
53970,47112,0,2019-03-12T05:19:55.723,69335
53971,47112,0,2019-03-12T05:50:01.773,52291
53972,47112,0,2019-03-12T06:04:44.510,52291
53973,47112,0,2019-03-12T06:08:50.613,52291
53977,47112,0,2019-03-12T07:54:14.813,69335
53979,47112,0,2019-03-12T08:21:32.363,52291
54032,47112,0,2019-03-12T18:42:06.593,69335
54034,47112,0,2019-03-12T18:59:34.860,52291
54064,47112,0,2019-03-13T05:49:44.993,69335
113666,47121,1,2022-06-28T21:07:28.467,137521
113669,47121,0,2022-06-28T22:04:39.117,69174
113672,47121,0,2022-06-29T03:26:20.023,137521
113698,47121,0,2022-06-29T16:33:56.187,69174
113709,47121,0,2022-06-29T23:17:02.330,137521
113711,47121,0,2022-06-30T00:30:21.137,69174
54978,47127,0,2019-03-25T20:02:09.920,43514
55327,47127,1,2019-04-01T04:35:48.560,69343
56043,47127,0,2019-04-09T22:46:32.550,43514
56059,47127,0,2019-04-10T07:39:05.260,69343
53988,47128,3,2019-03-12T10:10:46.193,58050
54131,47133,0,2019-03-13T23:20:51.773,69277
54145,47133,0,2019-03-14T07:57:03.797,37330
54006,47142,1,2019-03-12T12:58:59.407,46452
53996,47143,0,2019-03-12T10:36:42.090,53479
54016,47143,0,2019-03-12T14:22:49.953,69369
54017,47143,0,2019-03-12T14:24:34.973,69369
54019,47143,0,2019-03-12T14:33:44.133,53479
54020,47143,0,2019-03-12T14:37:32.763,53479
54003,47154,0,2019-03-12T12:17:08.117,69384
54004,47154,0,2019-03-12T12:28:00.790,41771
54007,47154,0,2019-03-12T13:09:22.890,69384
54025,47154,0,2019-03-12T16:13:18.227,69384
54065,47154,0,2019-03-13T06:09:45.983,41771
54075,47154,0,2019-03-13T09:27:46.313,69384
54077,47154,0,2019-03-13T09:31:38.867,41771
54009,47159,0,2019-03-12T13:45:10.217,45166
54028,47160,1,2019-03-12T17:32:31.040,41591
83685,47161,0,2020-08-04T21:36:10.213,45217
54018,47162,0,2019-03-12T14:27:40.720,53479
54021,47162,0,2019-03-12T14:58:14.140,61508
54026,47162,0,2019-03-12T16:54:08.250,45264
54108,47162,0,2019-03-13T17:20:45.237,61508
54109,47162,1,2019-03-13T17:29:07.127,45264
54038,47169,1,2019-03-12T19:11:56.867,28175
54049,47169,1,2019-03-12T20:25:50.277,69408
54027,47173,0,2019-03-12T17:25:21.743,29033
54029,47173,0,2019-03-12T17:42:50.963,1330
54047,47174,0,2019-03-12T20:21:47.727,27581
54669,47175,0,2019-03-20T01:45:15.917,55122
63023,47176,0,2019-08-10T07:42:34.163,65131
63062,47176,0,2019-08-11T22:19:35.700,59389
54035,47178,0,2019-03-12T19:00:19.780,60292
54037,47180,2,2019-03-12T19:09:34.037,28175
54039,47180,0,2019-03-12T19:27:51.740,38315
54050,47180,0,2019-03-12T20:28:57.030,28175
54053,47189,0,2019-03-12T23:42:56.927,29587
54091,47194,1,2019-03-13T12:54:26.973,23240
54129,47194,0,2019-03-13T22:57:00.150,59087
54130,47194,1,2019-03-13T23:10:33.503,23240
54061,47195,0,2019-03-13T04:05:21.597,69436
54101,47196,0,2019-03-13T14:05:35.487,
54058,47198,1,2019-03-13T01:22:06.533,69436
54057,47199,0,2019-03-13T01:06:41.910,
54089,47199,0,2019-03-13T12:29:20.460,1330
54094,47204,0,2019-03-13T13:09:14.487,60240
54099,47204,0,2019-03-13T13:36:58.200,69212
102445,47204,0,2021-07-21T09:39:00.360,76530
54233,47205,0,2019-03-14T23:05:40.260,924
54317,47205,0,2019-03-15T19:05:12.190,69452
54318,47205,0,2019-03-15T19:13:51.687,924
54068,47206,0,2019-03-13T07:13:22.093,38086
54149,47209,0,2019-03-14T08:36:56.257,53812
54071,47213,0,2019-03-13T08:19:26.120,49697
54073,47213,0,2019-03-13T09:18:46.920,69377
54081,47219,0,2019-03-13T09:58:49.513,67328
54085,47219,0,2019-03-13T11:58:08.060,42246
54136,47221,0,2019-03-14T03:34:00.840,64760
54218,47221,0,2019-03-14T15:25:24.137,69405
54086,47226,0,2019-03-13T12:04:34.387,67743
54220,47226,0,2019-03-14T15:29:53.333,26394
54251,47226,0,2019-03-15T07:54:41.053,67743
54260,47226,1,2019-03-15T12:15:47.013,26394
54083,47227,0,2019-03-13T11:39:49.100,64651
54084,47227,0,2019-03-13T11:48:16.097,29173
54088,47229,0,2019-03-13T12:17:22.150,67328
54144,47231,0,2019-03-14T07:45:06.127,42246
54102,47232,0,2019-03-13T14:24:32.307,471
54103,47232,0,2019-03-13T15:56:01.880,35644
54114,47232,1,2019-03-13T19:09:16.630,471
54093,47233,0,2019-03-13T13:08:00.710,69481
54095,47233,0,2019-03-13T13:10:09.583,68230
54096,47233,0,2019-03-13T13:14:38.070,69481
54097,47233,0,2019-03-13T13:17:33.510,68230
54100,47235,0,2019-03-13T13:59:41.997,67328
90110,47238,0,2020-11-28T19:47:55.087,108115
100821,47238,2,2021-06-15T08:40:23.843,109830
54110,47241,1,2019-03-13T17:52:40.960,66252
54176,47241,1,2019-03-14T11:56:12.827,66252
54211,47241,0,2019-03-14T13:10:40.523,67328
54105,47245,0,2019-03-13T16:50:25.677,67328
54111,47245,1,2019-03-13T18:00:45.593,69501
54112,47245,1,2019-03-13T18:22:52.610,69501
54221,47251,0,2019-03-14T15:36:23.933,69405
63114,47251,0,2019-08-13T01:06:26.560,74003
54235,47254,0,2019-03-15T00:26:55.483,61508
64397,47257,0,2019-09-09T08:00:00.073,79133
64436,47257,0,2019-09-10T08:04:37.503,69484
54113,47260,1,2019-03-13T18:59:17.723,69501
54138,47264,0,2019-03-14T04:46:39.980,53357
54167,47264,0,2019-03-14T10:17:02.930,66974
54133,47266,0,2019-03-14T01:07:56.897,68230
54165,47266,0,2019-03-14T09:57:46.297,69515
54202,47266,0,2019-03-14T12:46:34.157,68230
54223,47266,0,2019-03-14T17:12:06.650,69515
54118,47267,0,2019-03-13T20:24:36.577,55122
54120,47267,0,2019-03-13T21:09:46.907,29169
54121,47267,1,2019-03-13T21:11:13.407,35644
54122,47267,0,2019-03-13T21:18:27.343,1330
54123,47267,0,2019-03-13T21:24:19.390,1330
54570,47267,1,2019-03-19T00:16:16.150,29169
54573,47267,0,2019-03-19T01:44:56.950,55122
54116,47268,4,2019-03-13T20:21:46.870,55122
54117,47268,1,2019-03-13T20:23:17.730,67328
54126,47268,0,2019-03-13T22:22:27.563,14582
54127,47268,0,2019-03-13T22:27:29.230,67328
54128,47268,1,2019-03-13T22:32:11.540,14582
54392,47268,0,2019-03-16T20:26:27.853,10372
54393,47268,0,2019-03-16T20:30:28.617,67328
54206,47269,0,2019-03-14T12:59:51.230,69511
54132,47270,2,2019-03-13T23:37:36.333,67328
54158,47273,0,2019-03-14T09:11:47.573,62386
54142,47277,3,2019-03-14T05:47:29.323,53357
54450,47277,0,2019-03-17T16:12:29.857,69528
54146,47279,0,2019-03-14T08:05:42.113,61756
54150,47279,1,2019-03-14T08:37:01.020,41771
54151,47279,0,2019-03-14T08:37:35.010,41771
54152,47279,1,2019-03-14T08:38:31.120,41771
54153,47279,1,2019-03-14T08:38:35.757,41771
54154,47279,0,2019-03-14T08:44:12.423,61756
54166,47279,0,2019-03-14T09:58:59.697,41771
54217,47283,0,2019-03-14T15:00:17.013,60971
54219,47283,0,2019-03-14T15:28:25.063,53812
54156,47286,0,2019-03-14T09:04:31.157,45264
54161,47286,1,2019-03-14T09:44:56.610,58006
54182,47288,0,2019-03-14T12:02:57.720,64596
54191,47288,0,2019-03-14T12:14:05.820,64596
54208,47288,0,2019-03-14T13:03:18.890,69535
54210,47288,0,2019-03-14T13:09:20.637,64596
54159,47289,0,2019-03-14T09:28:33.153,64596
54160,47289,0,2019-03-14T09:33:37.460,69538
54162,47289,0,2019-03-14T09:45:08.653,64596
54163,47289,0,2019-03-14T09:48:08.130,69538
54164,47289,0,2019-03-14T09:54:39.683,69538
54168,47289,0,2019-03-14T10:26:35.693,64596
54169,47289,0,2019-03-14T10:31:38.347,69538
54195,47292,0,2019-03-14T12:19:05.590,69538
54196,47292,0,2019-03-14T12:22:09.883,69538
54200,47292,0,2019-03-14T12:32:49.577,64596
54205,47292,0,2019-03-14T12:55:49.497,69538
54207,47292,0,2019-03-14T13:02:03.690,64596
54209,47292,0,2019-03-14T13:06:59.990,69538
54212,47292,0,2019-03-14T13:33:33.027,64596
54214,47292,0,2019-03-14T13:58:57.250,69538
54215,47292,0,2019-03-14T14:00:10.950,64596
54172,47293,1,2019-03-14T11:18:22.677,45166
54173,47293,1,2019-03-14T11:35:44.937,41771
54174,47293,0,2019-03-14T11:36:55.670,41771
54181,47293,1,2019-03-14T12:01:44.920,35644
54201,47293,0,2019-03-14T12:40:36.163,69543
54203,47293,0,2019-03-14T12:48:50.773,35644
54204,47293,0,2019-03-14T12:54:20.303,69543
54234,47293,0,2019-03-15T00:26:24.143,29587
54244,47293,0,2019-03-15T04:47:28.493,35644
54247,47293,0,2019-03-15T06:50:16.443,69543
54183,47294,0,2019-03-14T12:04:04.910,35644
54779,47294,0,2019-03-21T14:16:11.227,45177
54793,47294,0,2019-03-21T18:01:20.037,35644
54171,47295,0,2019-03-14T11:07:04.507,64596
54175,47295,0,2019-03-14T11:51:26.410,69544
54178,47295,0,2019-03-14T11:59:00.987,41771
54179,47295,0,2019-03-14T11:59:32.017,64596
54184,47295,0,2019-03-14T12:04:11.173,69544
54185,47295,0,2019-03-14T12:04:14.560,69544
54189,47295,0,2019-03-14T12:07:23.530,64596
54192,47295,0,2019-03-14T12:16:36.927,69544
54199,47295,0,2019-03-14T12:28:51.520,64596
56625,47296,1,2019-04-18T15:30:09.513,16195
95146,47297,0,2021-03-21T23:42:39.983,1330
54177,47298,0,2019-03-14T11:57:59.287,64596
54197,47298,0,2019-03-14T12:22:55.810,50795
54213,47301,0,2019-03-14T13:53:25.787,67757
54229,47302,0,2019-03-14T21:28:38.123,10814
54241,47302,0,2019-03-15T04:18:11.127,68136
68128,47302,0,2019-11-08T19:45:32.777,84833
76542,47302,0,2020-04-02T04:24:54.367,61445
54339,47305,0,2019-03-16T02:36:08.153,61756
54341,47305,0,2019-03-16T04:39:59.797,64596
54342,47305,0,2019-03-16T07:48:29.957,61756
54344,47305,0,2019-03-16T08:39:29.497,64596
54418,47305,0,2019-03-17T07:50:59.100,61756
54420,47305,0,2019-03-17T07:57:46.273,64596
54421,47305,0,2019-03-17T07:59:46.750,61756
54422,47305,0,2019-03-17T08:13:44.687,64596
54423,47305,0,2019-03-17T08:16:57.380,61756
54225,47308,0,2019-03-14T17:48:08.140,69412
54231,47308,0,2019-03-14T22:49:41.580,924
54237,47309,0,2019-03-14T18:45:26.987,69569
54245,47309,0,2019-03-15T06:34:28.813,17283
54222,47310,1,2019-03-14T16:58:43.637,45374
54224,47310,0,2019-03-14T17:27:01.757,54221
54243,47310,0,2019-03-15T04:46:12.600,35644
55784,47317,0,2019-04-06T12:08:29.213,69577
54242,47321,0,2019-03-15T04:44:26.263,64760
54407,47321,0,2019-03-17T02:43:03.887,69277
54250,47326,0,2019-03-15T07:35:00.457,49967
54253,47331,0,2019-03-15T09:54:45.450,68136
54254,47331,0,2019-03-15T10:38:07.433,41771
54255,47331,0,2019-03-15T10:39:42.933,41771
54583,47331,1,2019-03-19T05:31:30.847,68136
54258,47334,0,2019-03-15T10:57:07.140,32402
54259,47335,1,2019-03-15T12:12:22.007,836
54261,47335,0,2019-03-15T12:56:15.277,69557
54270,47335,0,2019-03-15T13:38:36.837,836
54271,47335,0,2019-03-15T13:41:22.057,69557
54272,47335,0,2019-03-15T13:42:09.837,836
54273,47335,0,2019-03-15T13:44:18.757,69557
54274,47335,0,2019-03-15T13:46:38.547,69557
54286,47335,0,2019-03-15T14:30:49.950,69557
54289,47335,0,2019-03-15T14:34:33.667,836
54293,47335,0,2019-03-15T14:48:20.357,69557
54295,47335,0,2019-03-15T15:01:05.540,69557
54297,47335,0,2019-03-15T15:05:23.927,836
54298,47335,0,2019-03-15T15:11:03.057,69557
54300,47335,0,2019-03-15T15:18:11.897,836
54301,47335,0,2019-03-15T15:21:53.653,69557
118200,47335,0,2022-12-28T12:36:02.473,144213
54262,47338,1,2019-03-15T12:58:57.507,33279
54894,47339,0,2019-03-23T22:45:23.070,70105
54264,47340,0,2019-03-15T13:17:39.963,66974
54265,47340,0,2019-03-15T13:23:53.743,52291
54269,47340,0,2019-03-15T13:27:24.053,52291
54268,47343,0,2019-03-15T13:25:39.543,63304
54307,47344,0,2019-03-15T17:21:33.253,29033
54396,47344,1,2019-03-16T20:33:57.627,21
54278,47345,0,2019-03-15T14:06:46.710,41771
54279,47345,0,2019-03-15T14:13:03.877,67755
54468,47346,0,2019-03-18T06:07:21.310,68034
54275,47347,0,2019-03-15T13:48:37.903,52291
54276,47347,0,2019-03-15T13:50:14.233,52291
54277,47347,0,2019-03-15T14:04:37.967,67328
54281,47347,0,2019-03-15T14:15:42.250,52291
54285,47347,0,2019-03-15T14:22:24.073,67328
54287,47347,0,2019-03-15T14:32:14.177,52291
54291,47347,2,2019-03-15T14:39:06.887,55122
54292,47347,0,2019-03-15T14:47:12.320,52291
54294,47347,0,2019-03-15T14:55:06.713,67328
54303,47350,1,2019-03-15T16:23:00.767,55122
54304,47350,0,2019-03-15T16:25:45.567,64596
54310,47350,0,2019-03-15T17:53:54.743,67328
54316,47350,0,2019-03-15T18:53:13.720,64596
54280,47351,0,2019-03-15T14:15:19.587,67755
54282,47351,0,2019-03-15T14:16:53.607,67755
54283,47351,0,2019-03-15T14:20:37.260,41771
54284,47351,0,2019-03-15T14:22:23.217,67755
54288,47351,0,2019-03-15T14:33:12.323,41771
54290,47351,0,2019-03-15T14:36:22.223,67755
54296,47352,0,2019-03-15T15:02:12.010,836
54305,47352,0,2019-03-15T16:26:11.743,69606
54306,47352,0,2019-03-15T16:31:35.030,836
54315,47353,1,2019-03-15T18:50:26.680,67328
56444,47355,0,2019-04-16T05:59:35.433,44456
54299,47357,0,2019-03-15T15:14:17.260,64596
54313,47358,0,2019-03-15T18:37:52.807,56922
54325,47358,0,2019-03-15T21:54:16.797,37330
54334,47358,0,2019-03-15T23:39:57.037,1330
54302,47360,0,2019-03-15T16:05:30.157,69609
54309,47361,0,2019-03-15T17:52:52.207,23240
54331,47362,0,2019-03-15T22:48:58.397,55122
54311,47363,1,2019-03-15T18:03:21.917,54252
54320,47366,1,2019-03-15T19:16:24.260,64596
54324,47367,0,2019-03-15T21:51:39.473,37330
54326,47367,0,2019-03-15T22:00:40.170,49456
54327,47367,0,2019-03-15T22:12:31.713,37330
54343,47373,2,2019-03-16T08:32:57.580,924
54321,47375,0,2019-03-15T20:59:18.077,67328
54329,47375,0,2019-03-15T22:37:48.710,69391
54330,47375,0,2019-03-15T22:43:27.130,67328
54336,47375,0,2019-03-15T23:57:59.073,69391
54364,47375,0,2019-03-16T13:06:57.723,64596
54371,47375,0,2019-03-16T14:41:26.590,69391
80267,47379,0,2020-06-08T18:31:22.067,98780
54328,47381,1,2019-03-15T22:16:55.460,69471
54346,47381,1,2019-03-16T09:41:01.540,69471
54354,47381,0,2019-03-16T10:53:19.930,69471
54355,47381,1,2019-03-16T11:23:17.450,67328
54412,47383,0,2019-03-17T04:07:27.447,59384
54335,47384,0,2019-03-15T23:52:32.760,69630
54338,47384,0,2019-03-16T00:55:27.603,69630
54359,47389,0,2019-03-16T12:25:36.733,66736
54360,47389,0,2019-03-16T12:27:18.773,66736
54362,47389,0,2019-03-16T13:03:02.563,67328
54374,47389,0,2019-03-16T15:04:07.233,66736
54389,47390,0,2019-03-16T18:29:51.603,69633
54456,47390,0,2019-03-17T19:32:05.573,69634
54345,47392,0,2019-03-16T09:07:14.887,64596
54365,47392,0,2019-03-16T13:38:01.553,10372
54366,47392,0,2019-03-16T13:38:36.727,68247
54378,47392,0,2019-03-16T15:29:37.670,35644
54347,47394,0,2019-03-16T09:41:21.523,69481
54358,47394,0,2019-03-16T11:57:50.943,69481
54382,47394,0,2019-03-16T17:31:56.387,33517
54383,47394,0,2019-03-16T17:40:39.910,69481
54384,47394,0,2019-03-16T17:51:39.597,33517
100565,47397,0,2021-06-08T18:34:19.057,14675
54352,47399,0,2019-03-16T10:41:07.080,67328
54363,47399,0,2019-03-16T13:06:44.143,26394
54510,47400,0,2019-03-18T13:51:53.347,69452
54533,47400,0,2019-03-18T17:21:41.103,924
54545,47400,0,2019-03-18T18:26:03.373,69452
54551,47400,0,2019-03-18T18:51:32.573,924
54555,47400,0,2019-03-18T19:03:57.923,69452
54556,47400,0,2019-03-18T19:09:02.077,924
54560,47400,0,2019-03-18T20:16:41.393,69452
54406,47403,0,2019-03-17T02:39:20.743,69277
54415,47403,0,2019-03-17T06:26:42.467,23240
54350,47404,0,2019-03-16T10:15:05.113,69646
54357,47407,0,2019-03-16T11:43:09.483,64596
54381,47407,0,2019-03-16T17:17:29.717,67993
54564,47408,0,2019-03-18T21:21:07.527,69614
54376,47410,0,2019-03-16T15:20:28.497,35644
63471,47413,0,2019-08-20T15:52:54.703,31434
72910,47413,0,2020-02-06T09:05:04.973,68975
54375,47415,0,2019-03-16T15:19:20.723,69646
54377,47415,0,2019-03-16T15:27:22.317,69646
54379,47415,1,2019-03-16T15:30:47.210,67328
54380,47415,1,2019-03-16T16:04:21.330,69646
54369,47416,0,2019-03-16T14:29:58.440,65133
73461,47416,0,2020-02-17T18:03:57.827,90138
73466,47416,0,2020-02-17T21:54:24.843,52089
73467,47416,0,2020-02-17T22:09:31.820,90138
73469,47416,0,2020-02-17T22:24:26.610,52089
79849,47416,0,2020-06-01T17:38:00.160,84640
96796,47416,1,2021-04-06T10:04:27.887,71675
54390,47426,1,2019-03-16T18:43:18.903,69670
54385,47428,0,2019-03-16T18:03:08.893,64795
54386,47428,6,2019-03-16T18:06:55.287,17696
54387,47428,0,2019-03-16T18:09:10.340,67328
54431,47428,2,2019-03-17T10:14:11.767,17696
54410,47429,1,2019-03-17T03:40:35.447,64760
54427,47429,0,2019-03-17T09:04:38.197,51670
54464,47429,1,2019-03-17T23:48:57.510,21
54411,47432,0,2019-03-17T03:43:13.273,10372
54434,47432,0,2019-03-17T11:21:40.003,10372
54436,47432,0,2019-03-17T11:34:53.703,10372
54438,47432,0,2019-03-17T13:05:47.543,69670
54439,47432,0,2019-03-17T13:32:14.887,10372
88509,47433,0,2020-10-22T15:34:46.577,106467
105738,47433,0,2021-09-27T05:43:32.650,125773
54400,47436,0,2019-03-16T22:39:00.340,836
54401,47436,0,2019-03-16T22:46:30.800,69685
54504,47438,0,2019-03-18T13:12:37.597,58905
83837,47438,0,2020-08-08T06:12:22.950,68025
54409,47439,1,2019-03-17T03:37:01.110,64760
54430,47439,0,2019-03-17T10:00:41.430,69686
54429,47445,1,2019-03-17T09:48:00.090,69670
54451,47445,1,2019-03-17T16:28:29.540,39920
54531,47445,0,2019-03-18T17:17:23.477,69689
54558,47453,0,2019-03-18T19:36:50.017,69391
54424,47456,1,2019-03-17T08:37:38.080,69169
54425,47456,1,2019-03-17T08:51:40.083,69646
54426,47456,0,2019-03-17T08:58:33.637,69169
54432,47467,1,2019-03-17T10:53:49.900,69702
54433,47467,0,2019-03-17T11:15:00.570,38892
54513,47471,1,2019-03-18T14:34:48.200,69103
54449,47473,1,2019-03-17T15:52:03.157,64760
54448,47475,0,2019-03-17T15:49:54.157,29033
